URL,Status
http://www.jidajia.com/kaishu/101799.html,Y
http://www.jidajia.com/kaishu/101801.html,Y
http://www.jidajia.com/kaishu/101816.html,Y
http://www.jidajia.com/kaishu/102330.html,Y
http://www.jidajia.com/kaishu/102403.html,Y
http://www.jidajia.com/kaishu/102536.html,Y
http://www.jidajia.com/kaishu/104030.html,Y
http://www.jidajia.com/kaishu/104040.html,Y
http://www.jidajia.com/kaishu/104068.html,Y
http://www.jidajia.com/kaishu/105585.html,Y
http://www.jidajia.com/kaishu/105591.html,Y
http://www.jidajia.com/kaishu/105793.html,Y
http://www.jidajia.com/kaishu/110256.html,Y
http://www.jidajia.com/kaishu/110261.html,Y
http://www.jidajia.com/kaishu/110272.html,Y
http://www.jidajia.com/kaishu/110310.html,Y
http://www.jidajia.com/kaishu/110402.html,Y
http://www.jidajia.com/kaishu/110419.html,Y
http://www.jidajia.com/kaishu/110580.html,Y
http://www.jidajia.com/kaishu/110782.html,Y
http://www.jidajia.com/kaishu/110944.html,Y
http://www.jidajia.com/kaishu/112018.html,Y
http://www.jidajia.com/kaishu/112859.html,Y
http://www.jidajia.com/kaishu/112881.html,Y
http://www.jidajia.com/kaishu/112953.html,Y
http://www.jidajia.com/kaishu/112955.html,Y
http://www.jidajia.com/kaishu/112999.html,Y
http://www.jidajia.com/kaishu/113018.html,Y
http://www.jidajia.com/kaishu/113073.html,Y
http://www.jidajia.com/kaishu/113134.html,Y
http://www.jidajia.com/kaishu/113162.html,Y
http://www.jidajia.com/kaishu/113174.html,Y
http://www.jidajia.com/kaishu/113175.html,Y
http://www.jidajia.com/kaishu/113191.html,Y
http://www.jidajia.com/kaishu/113206.html,Y
http://www.jidajia.com/kaishu/113229.html,Y
http://www.jidajia.com/kaishu/113240.html,Y
http://www.jidajia.com/kaishu/113282.html,Y
http://www.jidajia.com/kaishu/113294.html,Y
http://www.jidajia.com/kaishu/113530.html,Y
http://www.jidajia.com/kaishu/113554.html,Y
http://www.jidajia.com/kaishu/113607.html,Y
http://www.jidajia.com/kaishu/113627.html,Y
http://www.jidajia.com/kaishu/113635.html,Y
http://www.jidajia.com/kaishu/113643.html,Y
http://www.jidajia.com/kaishu/113662.html,Y
http://www.jidajia.com/kaishu/114900.html,Y
http://www.jidajia.com/kaishu/114920.html,Y
http://www.jidajia.com/kaishu/115752.html,Y
http://www.jidajia.com/kaishu/115760.html,Y
http://www.jidajia.com/kaishu/115817.html,Y
http://www.jidajia.com/kaishu/115852.html,Y
http://www.jidajia.com/kaishu/115854.html,Y
http://www.jidajia.com/kaishu/115882.html,Y
http://www.jidajia.com/kaishu/115900.html,Y
http://www.jidajia.com/kaishu/115929.html,Y
http://www.jidajia.com/kaishu/115949.html,Y
http://www.jidajia.com/kaishu/116081.html,Y
http://www.jidajia.com/kaishu/116089.html,Y
http://www.jidajia.com/kaishu/116911.html,Y
http://www.jidajia.com/kaishu/116919.html,Y
http://www.jidajia.com/kaishu/116972.html,Y
http://www.jidajia.com/kaishu/116991.html,Y
http://www.jidajia.com/kaishu/117018.html,Y
http://www.jidajia.com/kaishu/117131.html,Y
http://www.jidajia.com/kaishu/117174.html,Y
http://www.jidajia.com/kaishu/117235.html,Y
http://www.jidajia.com/kaishu/117259.html,Y
http://www.jidajia.com/kaishu/117295.html,Y
http://www.jidajia.com/kaishu/117322.html,Y
http://www.jidajia.com/kaishu/117326.html,Y
http://www.jidajia.com/kaishu/117350.html,Y
http://www.jidajia.com/kaishu/117386.html,Y
http://www.jidajia.com/kaishu/117391.html,Y
http://www.jidajia.com/kaishu/117395.html,Y
http://www.jidajia.com/kaishu/117408.html,Y
http://www.jidajia.com/kaishu/117446.html,Y
http://www.jidajia.com/kaishu/117465.html,Y
http://www.jidajia.com/kaishu/117477.html,Y
http://www.jidajia.com/kaishu/117497.html,Y
http://www.jidajia.com/kaishu/117499.html,Y
http://www.jidajia.com/kaishu/117537.html,Y
http://www.jidajia.com/kaishu/117594.html,Y
http://www.jidajia.com/kaishu/117659.html,Y
http://www.jidajia.com/kaishu/117672.html,Y
http://www.jidajia.com/kaishu/117687.html,Y
http://www.jidajia.com/kaishu/117906.html,Y
http://www.jidajia.com/kaishu/117967.html,Y
http://www.jidajia.com/kaishu/117968.html,Y
http://www.jidajia.com/kaishu/117970.html,Y
http://www.jidajia.com/kaishu/118019.html,Y
http://www.jidajia.com/kaishu/118038.html,Y
http://www.jidajia.com/kaishu/118059.html,Y
http://www.jidajia.com/kaishu/118060.html,Y
http://www.jidajia.com/kaishu/118079.html,Y
http://www.jidajia.com/kaishu/118098.html,Y
http://www.jidajia.com/kaishu/118117.html,Y
http://www.jidajia.com/kaishu/118158.html,Y
http://www.jidajia.com/kaishu/118230.html,Y
http://www.jidajia.com/kaishu/118285.html,Y
http://www.jidajia.com/kaishu/118304.html,Y
http://www.jidajia.com/kaishu/118310.html,Y
http://www.jidajia.com/kaishu/118311.html,Y
http://www.jidajia.com/kaishu/118350.html,Y
http://www.jidajia.com/kaishu/118393.html,Y
http://www.jidajia.com/kaishu/118396.html,Y
http://www.jidajia.com/kaishu/118398.html,Y
http://www.jidajia.com/kaishu/118505.html,Y
http://www.jidajia.com/kaishu/118534.html,Y
http://www.jidajia.com/kaishu/118560.html,Y
http://www.jidajia.com/kaishu/118571.html,Y
http://www.jidajia.com/kaishu/118577.html,Y
http://www.jidajia.com/kaishu/118590.html,Y
http://www.jidajia.com/kaishu/118646.html,Y
http://www.jidajia.com/kaishu/118696.html,Y
http://www.jidajia.com/kaishu/118708.html,Y
http://www.jidajia.com/kaishu/119189.html,Y
http://www.jidajia.com/kaishu/120156.html,Y
http://www.jidajia.com/kaishu/122306.html,Y
http://www.jidajia.com/kaishu/125180.html,Y
http://www.jidajia.com/kaishu/127571.html,Y
http://www.jidajia.com/kaishu/127823.html,Y
http://www.jidajia.com/kaishu/127840.html,Y
http://www.jidajia.com/kaishu/127875.html,Y
http://www.jidajia.com/kaishu/130122.html,Y
http://www.jidajia.com/kaishu/131541.html,Y
http://www.jidajia.com/kaishu/131550.html,Y
http://www.jidajia.com/kaishu/131846.html,Y
http://www.jidajia.com/kaishu/131985.html,Y
http://www.jidajia.com/kaishu/131999.html,Y
http://www.jidajia.com/kaishu/132158.html,Y
http://www.jidajia.com/kaishu/132186.html,Y
http://www.jidajia.com/kaishu/132223.html,Y
http://www.jidajia.com/kaishu/132250.html,Y
http://www.jidajia.com/kaishu/132285.html,Y
http://www.jidajia.com/kaishu/132448.html,Y
http://www.jidajia.com/kaishu/132472.html,Y
http://www.jidajia.com/kaishu/132499.html,Y
http://www.jidajia.com/kaishu/132525.html,Y
http://www.jidajia.com/kaishu/132550.html,Y
http://www.jidajia.com/kaishu/132619.html,Y
http://www.jidajia.com/kaishu/132631.html,Y
http://www.jidajia.com/kaishu/132722.html,Y
http://www.jidajia.com/kaishu/133192.html,Y
http://www.jidajia.com/kaishu/134306.html,Y
http://www.jidajia.com/kaishu/134337.html,Y
http://www.jidajia.com/kaishu/134387.html,Y
http://www.jidajia.com/kaishu/134458.html,Y
http://www.jidajia.com/kaishu/134630.html,Y
http://www.jidajia.com/kaishu/135071.html,Y
http://www.jidajia.com/kaishu/135076.html,Y
http://www.jidajia.com/kaishu/135077.html,Y
http://www.jidajia.com/kaishu/136459.html,Y
http://www.jidajia.com/kaishu/136869.html,Y
http://www.jidajia.com/kaishu/137412.html,Y
http://www.jidajia.com/kaishu/138418.html,Y
http://www.jidajia.com/kaishu/138831.html,Y
http://www.jidajia.com/kaishu/138902.html,Y
http://www.jidajia.com/kaishu/139113.html,Y
http://www.jidajia.com/kaishu/140977.html,Y
http://www.jidajia.com/kaishu/141418.html,Y
http://www.jidajia.com/kaishu/141961.html,Y
http://www.jidajia.com/kaishu/142014.html,Y
http://www.jidajia.com/kaishu/142066.html,Y
http://www.jidajia.com/kaishu/142292.html,Y
http://www.jidajia.com/kaishu/142313.html,Y
http://www.jidajia.com/kaishu/142718.html,Y
http://www.jidajia.com/kaishu/142720.html,Y
http://www.jidajia.com/kaishu/142731.html,Y
http://www.jidajia.com/kaishu/142738.html,Y
http://www.jidajia.com/kaishu/143910.html,Y
http://www.jidajia.com/kaishu/143917.html,Y
http://www.jidajia.com/kaishu/143983.html,Y
http://www.jidajia.com/kaishu/144049.html,Y
http://www.jidajia.com/kaishu/146390.html,Y
http://www.jidajia.com/kaishu/150050.html,Y
http://www.jidajia.com/kaishu/150054.html,Y
http://www.jidajia.com/kaishu/150070.html,Y
http://www.jidajia.com/kaishu/150152.html,Y
http://www.jidajia.com/kaishu/150204.html,Y
http://www.jidajia.com/kaishu/150220.html,Y
http://www.jidajia.com/kaishu/151095.html,Y
http://www.jidajia.com/kaishu/151101.html,Y
http://www.jidajia.com/kaishu/151171.html,Y
http://www.jidajia.com/kaishu/151342.html,Y
http://www.jidajia.com/kaishu/151355.html,Y
http://www.jidajia.com/kaishu/151648.html,Y
http://www.jidajia.com/kaishu/151654.html,Y
http://www.jidajia.com/kaishu/152429.html,Y
http://www.jidajia.com/kaishu/152438.html,Y
http://www.jidajia.com/kaishu/152476.html,Y
http://www.jidajia.com/kaishu/155415.html,Y
http://www.jidajia.com/kaishu/155839.html,Y
http://www.jidajia.com/kaishu/155868.html,Y
http://www.jidajia.com/kaishu/155898.html,Y
http://www.jidajia.com/kaishu/155902.html,Y
http://www.jidajia.com/kaishu/155969.html,Y
http://www.jidajia.com/kaishu/155992.html,Y
http://www.jidajia.com/kaishu/156007.html,Y
http://www.jidajia.com/kaishu/156009.html,Y
http://www.jidajia.com/kaishu/156231.html,Y
http://www.jidajia.com/kaishu/156283.html,Y
http://www.jidajia.com/kaishu/156456.html,Y
http://www.jidajia.com/kaishu/157032.html,Y
http://www.jidajia.com/kaishu/158415.html,Y
http://www.jidajia.com/kaishu/158569.html,Y
http://www.jidajia.com/kaishu/158582.html,Y
http://www.jidajia.com/kaishu/158591.html,Y
http://www.jidajia.com/kaishu/158628.html,Y
http://www.jidajia.com/kaishu/158638.html,Y
http://www.jidajia.com/kaishu/158647.html,Y
http://www.jidajia.com/kaishu/158989.html,Y
http://www.jidajia.com/kaishu/159045.html,Y
http://www.jidajia.com/kaishu/159059.html,Y
http://www.jidajia.com/kaishu/159080.html,Y
http://www.jidajia.com/kaishu/159093.html,Y
http://www.jidajia.com/kaishu/159121.html,Y
http://www.jidajia.com/kaishu/159269.html,Y
http://www.jidajia.com/kaishu/159318.html,Y
http://www.jidajia.com/kaishu/159642.html,Y
http://www.jidajia.com/kaishu/159657.html,Y
http://www.jidajia.com/kaishu/159805.html,Y
http://www.jidajia.com/kaishu/159877.html,Y
http://www.jidajia.com/kaishu/159902.html,Y
http://www.jidajia.com/kaishu/159904.html,Y
http://www.jidajia.com/kaishu/159910.html,Y
http://www.jidajia.com/kaishu/160190.html,Y
http://www.jidajia.com/kaishu/160198.html,Y
http://www.jidajia.com/kaishu/160236.html,Y
http://www.jidajia.com/kaishu/160259.html,Y
http://www.jidajia.com/kaishu/160428.html,Y
http://www.jidajia.com/kaishu/160433.html,Y
http://www.jidajia.com/kaishu/160450.html,Y
http://www.jidajia.com/kaishu/160455.html,Y
http://www.jidajia.com/kaishu/160476.html,Y
http://www.jidajia.com/kaishu/160517.html,Y
http://www.jidajia.com/kaishu/160541.html,Y
http://www.jidajia.com/kaishu/160584.html,Y
http://www.jidajia.com/kaishu/160609.html,Y
http://www.jidajia.com/kaishu/160612.html,Y
http://www.jidajia.com/kaishu/160673.html,Y
http://www.jidajia.com/kaishu/160686.html,Y
http://www.jidajia.com/kaishu/160747.html,Y
http://www.jidajia.com/kaishu/160764.html,Y
http://www.jidajia.com/kaishu/160805.html,Y
http://www.jidajia.com/kaishu/160836.html,Y
http://www.jidajia.com/kaishu/161430.html,Y
http://www.jidajia.com/kaishu/161467.html,Y
http://www.jidajia.com/kaishu/161561.html,Y
http://www.jidajia.com/kaishu/161568.html,Y
http://www.jidajia.com/kaishu/161595.html,Y
http://www.jidajia.com/kaishu/161598.html,Y
http://www.jidajia.com/kaishu/161623.html,Y
http://www.jidajia.com/kaishu/161684.html,Y
http://www.jidajia.com/kaishu/161752.html,Y
http://www.jidajia.com/kaishu/162002.html,Y
http://www.jidajia.com/kaishu/162015.html,Y
http://www.jidajia.com/kaishu/162187.html,Y
http://www.jidajia.com/kaishu/164642.html,Y
http://www.jidajia.com/kaishu/164645.html,Y
http://www.jidajia.com/kaishu/170496.html,Y
http://www.jidajia.com/kaishu/170570.html,Y
http://www.jidajia.com/kaishu/170831.html,Y
http://www.jidajia.com/kaishu/171092.html,Y
http://www.jidajia.com/kaishu/171624.html,Y
http://www.jidajia.com/kaishu/171658.html,Y
http://www.jidajia.com/kaishu/171918.html,Y
http://www.jidajia.com/kaishu/171928.html,Y
http://www.jidajia.com/kaishu/171935.html,Y
http://www.jidajia.com/kaishu/174896.html,Y
http://www.jidajia.com/kaishu/174898.html,Y
http://www.jidajia.com/kaishu/174929.html,Y
http://www.jidajia.com/kaishu/174962.html,Y
http://www.jidajia.com/kaishu/175022.html,Y
http://www.jidajia.com/kaishu/175028.html,Y
http://www.jidajia.com/kaishu/175055.html,Y
http://www.jidajia.com/kaishu/175084.html,Y
http://www.jidajia.com/kaishu/176472.html,Y
http://www.jidajia.com/kaishu/177922.html,Y
http://www.jidajia.com/kaishu/178255.html,Y
http://www.jidajia.com/kaishu/178266.html,Y
http://www.jidajia.com/kaishu/178620.html,Y
http://www.jidajia.com/kaishu/178677.html,Y
http://www.jidajia.com/kaishu/178682.html,Y
http://www.jidajia.com/kaishu/178684.html,Y
http://www.jidajia.com/kaishu/178686.html,Y
http://www.jidajia.com/kaishu/178729.html,Y
http://www.jidajia.com/kaishu/178900.html,Y
http://www.jidajia.com/kaishu/179005.html,Y
http://www.jidajia.com/kaishu/179024.html,Y
http://www.jidajia.com/kaishu/179048.html,Y
http://www.jidajia.com/kaishu/179067.html,Y
http://www.jidajia.com/kaishu/179309.html,Y
http://www.jidajia.com/kaishu/179313.html,Y
http://www.jidajia.com/kaishu/179330.html,Y
http://www.jidajia.com/kaishu/179348.html,Y
http://www.jidajia.com/kaishu/179373.html,Y
http://www.jidajia.com/kaishu/180571.html,Y
http://www.jidajia.com/kaishu/180780.html,Y
http://www.jidajia.com/kaishu/180782.html,Y
http://www.jidajia.com/kaishu/180887.html,Y
http://www.jidajia.com/kaishu/180906.html,Y
http://www.jidajia.com/kaishu/181005.html,Y
http://www.jidajia.com/kaishu/181346.html,Y
http://www.jidajia.com/kaishu/184565.html,Y
http://www.jidajia.com/kaishu/184604.html,Y
http://www.jidajia.com/kaishu/184892.html,Y
http://www.jidajia.com/kaishu/184911.html,Y
http://www.jidajia.com/kaishu/185220.html,Y
http://www.jidajia.com/kaishu/185246.html,Y
http://www.jidajia.com/kaishu/185265.html,Y
http://www.jidajia.com/kaishu/185648.html,Y
http://www.jidajia.com/kaishu/185768.html,Y
http://www.jidajia.com/kaishu/185777.html,Y
http://www.jidajia.com/kaishu/185778.html,Y
http://www.jidajia.com/kaishu/185907.html,Y
http://www.jidajia.com/kaishu/186247.html,Y
http://www.jidajia.com/kaishu/186296.html,Y
http://www.jidajia.com/kaishu/186931.html,Y
http://www.jidajia.com/kaishu/187158.html,Y
http://www.jidajia.com/kaishu/187479.html,Y
http://www.jidajia.com/kaishu/188114.html,Y
http://www.jidajia.com/kaishu/188914.html,Y
http://www.jidajia.com/kaishu/188927.html,Y
http://www.jidajia.com/kaishu/189066.html,Y
http://www.jidajia.com/kaishu/189089.html,Y
http://www.jidajia.com/kaishu/189429.html,Y
http://www.jidajia.com/kaishu/189546.html,Y
http://www.jidajia.com/kaishu/190566.html,Y
http://www.jidajia.com/kaishu/190570.html,Y
http://www.jidajia.com/kaishu/190582.html,Y
http://www.jidajia.com/kaishu/190588.html,Y
http://www.jidajia.com/kaishu/191849.html,Y
http://www.jidajia.com/kaishu/191887.html,Y
http://www.jidajia.com/kaishu/191890.html,Y
http://www.jidajia.com/kaishu/191892.html,Y
http://www.jidajia.com/kaishu/192691.html,Y
http://www.jidajia.com/kaishu/192702.html,Y
http://www.jidajia.com/kaishu/192706.html,Y
